name,artists,id_artists,release_year,popularity,duration_minutes,key,mode,explicit,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
26,Paramore,74XFHRwlV6OrjEM0A2NCMF,2017,61,3.695333333,Re,1,0,0.561,0.286,-10.917,0.0266,0.852,3.56E-05,0.116,0.409,90.004
Timezones,MANILA GREY,7KC9q5wx0bxMD5ABgLCoEd,2017,54,3.650583333,Sol(b),1,1,0.601,0.664,-7.126,0.0828,0.196,0.0854,0.145,0.483,161.074
Flowers On The Floor,LANY,49tQo2QULno7gxHutgccqF,2017,51,4.30685,Re(b),1,0,0.777,0.619,-6.717,0.135,0.0713,0.00522,0.101,0.397,117.978
"Torete - From ""Love You to the Stars And Back""",Moira Dela Torre,0rZRTXEmmPmx6gt92tBqIc,2017,46,4.493066667,Re,1,0,0.286,0.391,-5.8,0.03,0.359,0,0.18,0.218,174.858
Ikaw (feat. Nicco Manalo),Mula sa Buwan & Nicco Manalo,0HFIC1OStPLHfOLi5GHYvN,2017,45,2.42925,Sol,1,0,0.353,0.208,-15.419,0.0329,0.89,0.0435,0.109,0.299,148.02
Strip That Down - Acoustic,Liam Payne,5pUo3fmmHT8bhCyHE52hA6,2017,57,3.0746,Sol(b),1,0,0.88,0.38,-7.811,0.0605,0.639,0,0.124,0.912,105.982
Sign Of The Times - Spotify Studios NYC,LANY,49tQo2QULno7gxHutgccqF,2017,50,5.329166667,Fa,1,0,0.619,0.394,-9.747,0.0444,0.0472,0.02,0.1,0.123,124
Starships - Acoustic Version,Amanda Yang,2hM7Rb0V5wKjvDEgYt1zed,2017,56,3.437783333,Do,1,0,0.762,0.233,-8.641,0.0374,0.822,0,0.101,0.522,99.164
"Bootyful (feat. Jroa, Emcee Rhenn, Flow-G, Brando & Bosx1ne)",Ex Battalion & John Roa & Emcee Rhenn & Flow G & Brando & Bosx1ne,2iB7AJhJmkWkkehY9ccB0j,2017,46,5.488933333,La,1,1,0.813,0.853,-3.096,0.069,0.398,0,0.0792,0.765,102.496
There's Nothing Holdin' Me Back - Acoustic,Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,2017,61,3.35155,Si,0,0,0.779,0.576,-5.527,0.0435,0.483,0,0.176,0.891,121.938
Balisong,The Juans,1YlibpAvhJBbMZMBwN1KGv,2017,45,3.797466667,La,1,0,0.342,0.368,-11.413,0.0358,0.295,0,0.114,0.212,157.358
Maybe,Jensen Gomez & Reese Lansangan,3xZCL7YJQySq6zYycUfdSv,2017,45,5.169233333,Si(b),1,0,0.597,0.274,-10.998,0.0335,0.888,1.61E-05,0.0986,0.23,139.716
Purple Teeth,LANY,49tQo2QULno7gxHutgccqF,2017,50,3.899466667,Fa,0,0,0.773,0.764,-6.814,0.0443,0.0633,0.00115,0.121,0.2,120.052
Most Girls - Acoustic,Hailee Steinfeld,5p7f24Rk5HkUZsaS3BLG5F,2017,59,3.348,La,1,0,0.676,0.266,-8.847,0.184,0.514,0,0.108,0.707,205.598
Attention - Acoustic,Charlie Puth,6VuMaDnrHyPL1p4EHjYLi7,2017,60,3.445033333,Sol(b),1,0,0.527,0.506,-4.35,0.0748,0.593,0,0.116,0.96,199.949
Slow Hands - Acoustic,Niall Horan,1Hsdzj7Dlq2I7tHP7501T4,2017,61,2.676533333,La,0,0,0.825,0.211,-8.324,0.0383,0.192,0,0.11,0.609,87.068
"Don't Know What To Do, Don't Know What To Say",Janine Teñoso,09Xydf4dlkr29dH99DmsvQ,2017,44,4.0446,Sol,1,0,0.51,0.315,-9.724,0.0304,0.68,0,0.107,0.172,127.964
God Only Knows,Kina Grannis & Imaginary Future,7h4j9YTJJuAHzLCc3KCvYu,2017,62,2.2757,La(b),1,0,0.658,0.125,-15.901,0.0323,0.877,0,0.287,0.507,106.686
Sino,Unique Salonga,30mZI7Hw2MhoarTVYxfyZM,2018,60,4.673783333,Si,1,0,0.676,0.43,-10.563,0.0232,0.168,0.0299,0.109,0.23,104.982
Maikee's Letters,Just Hush,3KovZIDNYgQY8chiNZo2ZF,2018,60,5.014883333,Do,1,0,0.707,0.503,-8.266,0.0742,0.171,0.00197,0.0586,0.295,121.931
Midnight Sky,Unique Salonga,30mZI7Hw2MhoarTVYxfyZM,2018,59,4.073783333,Fa,1,0,0.495,0.149,-8.379,0.0409,0.904,3.77E-05,0.109,0.179,120.322
Someday,Leanne & Naara,2nZ18B9RTjJH56v2NTnNAI,2018,59,4.327766667,Do,1,0,0.581,0.325,-11.156,0.0461,0.616,0,0.133,0.276,122.062
Simula Pa Nung Una,Patch Quiwa,3bsQY9pFWVzUMxlSgGQuBn,2018,58,4.261016667,Si,1,0,0.571,0.143,-8.704,0.0381,0.885,0,0.119,0.487,107.516
Pa-umaga,Al James,2G7VQ1kVhVfNagytlousgm,2018,59,3.150316667,Do,1,0,0.911,0.299,-17.179,0.0752,0.17,0.00201,0.0952,0.565,130.038
'Di Na Muli,The Itchyworms,5cYJYBMg1n71v7cvthr1SO,2018,58,4.343316667,Mi,1,0,0.517,0.468,-6.582,0.0345,0.702,0,0.152,0.266,121.284
Ex,Callalily,4HOEnLufwAqJ2qoJPVnL01,2018,58,4.654316667,Sol,1,0,0.499,0.381,-7.855,0.0373,0.586,0,0.086,0.57,157.332
Hatid,The Juans,1YlibpAvhJBbMZMBwN1KGv,2018,58,4.79375,Si,1,0,0.34,0.218,-14.892,0.0534,0.874,0.000136,0.0886,0.137,101.747
Nandyan Agad Ako,Ex Battalion & Flow G,2iB7AJhJmkWkkehY9ccB0j,2018,58,4.002983333,La,1,0,0.799,0.529,-9.17,0.0615,0.661,0,0.0856,0.601,128.05
Baby It's You - 2018,JoJo,5xuNBZoM7z1Vv8IQ6uM0p6,2018,63,3.138216667,Re(b),1,0,0.858,0.607,-4.199,0.118,0.0169,3.97E-05,0.0777,0.821,119.986
Sandali,Because,0n4a5imdLBN24fIrBWoqrv,2018,57,4.48695,Do,1,0,0.801,0.377,-14.957,0.0807,0.237,5.48E-06,0.451,0.388,115.035
Hayaan Mo Sila,Ex Battalion & O.C. Dawgs,2iB7AJhJmkWkkehY9ccB0j,2018,58,6.120483333,Fa,1,0,0.708,0.704,-4.747,0.0624,0.71,0,0.066,0.71,80.018
'Di Na Muli,Janine Teñoso,09Xydf4dlkr29dH99DmsvQ,2018,56,3.450316667,Re(b),1,0,0.413,0.561,-3.092,0.0517,0.192,0,0.0914,0.352,88.69
Urong Sulong,Alisson Shore & Kiyo,4HPuFCMUiNcV4f3ew0flbZ,2018,56,4.45,Re,1,0,0.746,0.35,-8.649,0.074,0.572,7.29E-06,0.118,0.612,80.026
Pwede Ba,Lola Amour,29zSTMejPhY0m7kwNQ9SPI,2018,55,5.71345,Do,1,0,0.665,0.325,-7.658,0.0544,0.607,0.000429,0.105,0.253,79.496
Statue,Lil Eddie,5CY0QKsbUBpQJIE2yycsYi,2018,57,4.219116667,Re(b),1,0,0.636,0.562,-4.84,0.0401,0.654,0,0.0785,0.303,98.072
Malaya,Moira Dela Torre,0rZRTXEmmPmx6gt92tBqIc,2018,55,5.338666667,Sol,1,0,0.585,0.138,-11.172,0.0297,0.854,2.75E-05,0.0907,0.108,90.893
We & Us,Moira Dela Torre,0rZRTXEmmPmx6gt92tBqIc,2018,55,4.30445,La(b),1,0,0.756,0.392,-8.513,0.0339,0.767,1.40E-05,0.104,0.154,104.856
SUNRISE,Ben&Ben,4DAcJXcjX0zlQAZAPAx4Zb,2018,54,3.561233333,La(b),1,0,0.544,0.61,-8.383,0.0635,0.246,3.62E-06,0.0869,0.447,125.869
Better with You - Acoustic,Jesse McCartney,2Hjj68yyUPiC0HKEOigcEp,2018,57,3.47335,Sol(b),1,0,0.684,0.554,-5.361,0.0274,0.29,4.09E-06,0.453,0.751,100.895
Like Me,AJ Rafael,4zrB9WV6Z0iKKnGb1Pj0P2,2018,56,3.418066667,Sol,1,0,0.568,0.452,-6.341,0.0297,0.288,1.74E-05,0.101,0.369,84.964
Dalaga,ALLMO$T,0WleeEe3UurwlNbDGhb5Yz,2018,56,4.96555,La(b),1,0,0.94,0.499,-10.123,0.0825,0.535,0.000119,0.0889,0.537,109.962
Marlboro Black,Because,0n4a5imdLBN24fIrBWoqrv,2018,55,3.44855,Mi,0,0,0.844,0.273,-13.382,0.0472,0.54,0.000266,0.204,0.819,132.011
Meant to Be - Acoustic,Bebe Rexha,64M6ah0SkkRsnPGtGiRAbb,2018,60,2.638,La,1,0,0.59,0.337,-8.256,0.089,0.726,0,0.161,0.233,98.885
Incomplete,Khel Pangilinan,30DIeQNV9s1HEXyuCpGF4l,2018,54,3.522366667,Sol,0,0,0.679,0.306,-11.759,0.0336,0.356,0,0.254,0.122,114.923
Ours,Ben&Ben & HARV,4DAcJXcjX0zlQAZAPAx4Zb,2018,53,3.027516667,Do,1,0,0.693,0.497,-9.286,0.051,0.29,8.34E-06,0.1,0.0892,109.022
"10,000 Reasons / What a Beautiful Name",Caleb and Kelsey,7l0sphz32GV0AjjEhECpVg,2018,57,2.969833333,Re,1,0,0.512,0.261,-6.422,0.0293,0.868,0,0.128,0.209,71.784
Happy Now / Be Alright (Acoustic Mashup),Landon Austin & Alexandra Albanese,2WROyFfIOmKtRopsTrIL52,2018,57,3.998816667,Fa,1,0,0.528,0.469,-6.484,0.0287,0.692,0,0.126,0.257,139.797
Let Me Be The One,Keiko Necesario,0DouUeF604QbSdKYIL3xrq,2018,53,5.259266667,Si(b),1,0,0.584,0.186,-9.272,0.0422,0.92,0,0.113,0.238,107.885
Take Her to the Moon,Moira Dela Torre,0rZRTXEmmPmx6gt92tBqIc,2018,54,5.390666667,Mi,1,0,0.354,0.205,-7.772,0.0392,0.917,0,0.302,0.17,81.262
Branches,Ben&Ben,4DAcJXcjX0zlQAZAPAx4Zb,2018,52,3.6256,La,1,0,0.475,0.704,-5.441,0.0508,0.471,0,0.0598,0.488,120.485
Lexi,Nik Makino,3lFMRWaEWZlfXdBig97kks,2018,54,3.818233333,Fa,1,1,0.704,0.481,-11.796,0.371,0.00265,0,0.11,0.178,74.991
Akala,Marion Aunor,0lslA51eKXwTUY0TSX9Emy,2018,52,5.686133333,Si(b),1,0,0.502,0.185,-11.423,0.0635,0.864,0,0.105,0.185,125.044
tila tala,syd hartha,3BQ7MYNeB0wMPtHYPWvu1C,2018,52,4.688283333,La(b),1,0,0.434,0.352,-7.397,0.0424,0.825,2.66E-05,0.104,0.234,75.378
Titibo-Tibo,Moira Dela Torre,0rZRTXEmmPmx6gt92tBqIc,2018,53,3.374216667,Si(b),1,0,0.815,0.377,-9.41,0.0663,0.856,0.000243,0.0872,0.789,119.659
Just Like a Splendid Love Song,Orange & Lemons,1EUmQM6xgUQLUkJVcvSdey,2018,52,4.652833333,Do,1,0,0.582,0.652,-7.035,0.0276,0.00087,0.000119,0.106,0.452,117.961
Torete,Moira Dela Torre,0rZRTXEmmPmx6gt92tBqIc,2018,53,4.54,Re,1,0,0.25,0.389,-5.739,0.0304,0.328,0,0.172,0.225,174.765
Valentine's Day,LANY,49tQo2QULno7gxHutgccqF,2018,57,3.632483333,La(b),1,0,0.545,0.498,-8.764,0.0335,0.13,0,0.104,0.063,148.055
Taking Me Back,LANY,49tQo2QULno7gxHutgccqF,2018,57,3.24685,Fa,0,0,0.689,0.57,-6.728,0.0419,0.04,0,0.106,0.524,94.061
If You See Her,LANY,49tQo2QULno7gxHutgccqF,2018,58,3.04835,Re(b),1,1,0.635,0.679,-7.374,0.0861,0.0375,0,0.0954,0.239,117.867
Taguan,John Roa,2U5mF0PZqGu6glnz55yY0y,2018,51,4.133783333,Mi,1,0,0.684,0.328,-10.991,0.0402,0.596,3.08E-05,0.301,0.328,108.016
Happier - Acoustic,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,2018,63,3.436816667,Do,1,0,0.493,0.4,-8.117,0.0261,0.0425,1.47E-06,0.133,0.15,91.004
Love,Justin Vasquez,1juIpte4oHJ5ngVLPTUPuJ,2018,53,3.615783333,Mi,0,0,0.795,0.463,-8.002,0.052,0.575,0,0.27,0.336,115.995
Sundo,Moira Dela Torre,0rZRTXEmmPmx6gt92tBqIc,2018,52,4.522,Si,0,0,0.355,0.367,-7.047,0.0309,0.387,2.01E-06,0.0794,0.188,139.03
"I Will Be Here (Original Soundtrack from the movie ""Through Night And Day"")",Alessandra De Rossi & Paolo Contis,5ENj57ble0bsG2s6C0vVkc,2018,51,4.2496,La,1,0,0.426,0.203,-17.232,0.0313,0.902,0.0826,0.118,0.221,174.12
"INS-REPLAY, Vol. 4: Creating Love",Ysabelle Cuevas,323nxrsc0C5JSsmlN2srN8,2018,51,3.5923,Mi,1,0,0.631,0.808,-5.367,0.0611,0.193,0,0.117,0.627,159.967
Better with You,Jesse McCartney,2Hjj68yyUPiC0HKEOigcEp,2018,60,3.307666667,Sol(b),1,0,0.658,0.682,-4.31,0.0311,0.221,0,0.236,0.541,100.989
Swalla,RnB Flavors,76vfPblRBUxhfOvqj7xrvq,2017,0,3.63265,Re(b),1,0,0.757,0.569,-9.252,0.0507,0.0133,1.39E-06,0.289,0.876,98.035
Ikaw Kase,Ex Battalion,2iB7AJhJmkWkkehY9ccB0j,2018,51,6.501883333,Do,1,0,0.744,0.679,-9.315,0.0885,0.773,5.30E-06,0.109,0.873,80.01
You're Still The One - Acoustic,Paul Canning,6KJzTOkw6FCQx81JK09TJN,2018,53,3.53985,Do,1,0,0.725,0.285,-10.945,0.0357,0.814,0,0.111,0.445,137.875
If You're Not the One,Kyle Juliano,7aD2Ni3fUu66gklUFlvJi5,2018,52,3.9294,Si(b),1,0,0.68,0.281,-8.947,0.031,0.855,0,0.101,0.361,119.966
Grow Old With You,Joseph Vincent,40JlNF1w2OiSOyj1nC4y0I,2018,53,1.260933333,Fa,1,0,0.575,0.0368,-23.009,0.04,0.947,2.03E-05,0.101,0.475,58.324
Itutulog Na Lang,The Juans,1YlibpAvhJBbMZMBwN1KGv,2018,50,4.75535,Sol(b),1,0,0.532,0.154,-17.23,0.0748,0.851,0.0012,0.359,0.311,70.001
Prom (Acoustic Version),Ebe Dancel,543f0NvGig5Moo9XROTUur,2018,49,4.444,Re(b),1,0,0.575,0.365,-7.967,0.0285,0.764,0,0.0844,0.319,128.833
You're Still The One - Acoustic,Bailey Rushlow,1tTQcokfKcsCxZaHF2pIhw,2018,54,2.688433333,Re,1,0,0.556,0.168,-11.388,0.0527,0.888,0,0.12,0.392,119.838
6 8 12,Khel Pangilinan,30DIeQNV9s1HEXyuCpGF4l,2018,51,3.802983333,La,1,0,0.48,0.302,-9.586,0.0341,0.756,1.00E-06,0.107,0.134,114.871
Traditional Parade & Red Lotus,Meditation Music Zone,7zwiFdY90oXzLh1Wz22oEq,2018,1,3.20385,Mi,0,0,0.788,0.426,-12.614,0.0364,0.152,0.937,0.123,0.439,129.992
Drums for Good Fortune,Meditation Music Zone,7zwiFdY90oXzLh1Wz22oEq,2018,1,2.646666667,Mi,0,0,0.601,0.0612,-17.644,0.0318,0.143,0.509,0.113,0.167,79.929
Masiram,Just Hush & Paul Royale,3KovZIDNYgQY8chiNZo2ZF,2018,50,5.1,Mi(b),0,0,0.526,0.533,-6.02,0.038,0.266,4.23E-05,0.117,0.193,91.987
Your Song - My One and Only You,Julie Anne San Jose,4NeCu267LZemnoq44lZYKy,2018,49,3.708883333,Sol(b),1,0,0.506,0.343,-7.726,0.0282,0.744,0,0.0751,0.37,83.957
Marco's Theme - Saglit,Moira Dela Torre,0rZRTXEmmPmx6gt92tBqIc,2018,49,4.38555,Sol,1,0,0.44,0.148,-12.119,0.0343,0.949,6.13E-05,0.119,0.374,131.011
Summer,CARELESS & James Reid & Nadine Lustre,6ZPADYpgSS0VwqZPJeX54p,2018,50,3.739,Re(b),0,0,0.733,0.469,-9.391,0.0476,0.0964,0,0.132,0.31,103.105
Getting Over You,Lauv,5JZ7CnR6gTvEMKX4g70Amv,2018,60,4.264766667,Do,1,0,0.604,0.507,-7.928,0.0382,0.273,2.27E-06,0.0943,0.114,91.984
Ako Na Lang Sana,Mark Carpio,2JEIN1g27pZdm3hKB9EwE5,2018,49,4.320316667,Re,1,0,0.615,0.263,-9.82,0.0394,0.826,0,0.0893,0.25,140.099
Magkasuyo Buong Gabi,Agsunta,2UeuiDT17tm6ljs9D4bSMX,2018,49,4.01845,Si(b),1,0,0.475,0.451,-5.378,0.041,0.635,0,0.382,0.343,73.143
Demonyo (Redefined),juan karlos,0a4r2EnsevvHCukoJ1xFwJ,2018,49,4.5618,Do,1,0,0.313,0.565,-8.292,0.0381,0.488,0.000211,0.106,0.106,114.329
sweetener,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,2018,69,3.474883333,Mi,1,1,0.721,0.459,-6.408,0.032,0.248,0,0.212,0.46,119.914
Run,LANY,49tQo2QULno7gxHutgccqF,2018,54,3.8032,La(b),0,0,0.705,0.382,-9.819,0.0694,0.123,0,0.102,0.453,109.977
Nadarang - Campfire Mix,Kyle Juliano,7aD2Ni3fUu66gklUFlvJi5,2018,48,3.913566667,Do,1,0,0.816,0.539,-8.247,0.0378,0.765,7.78E-06,0.102,0.456,118.057
Have I Told You Lately That I Love You - Acoustic,John Adams,4LaimQU44rsz2kMWQmY6Bi,2018,55,3.36475,La,1,0,0.58,0.187,-9.34,0.051,0.936,0,0.264,0.433,121.68
Gilid,Because & Kris Delano,0n4a5imdLBN24fIrBWoqrv,2018,49,4.2069,Sol,0,0,0.84,0.377,-13.562,0.0472,0.584,0,0.111,0.655,116.014
Aurora Sunrise,FRANCO,5trD8XVjLto1USvIlcw1Ak,2018,48,4.872233333,Re(b),1,0,0.48,0.744,-4.19,0.0549,0.009,0,0.0977,0.525,161.89
Happy for You,Jayda,3FQsMtWVaHHjCbumwaDKER,2018,48,4.689333333,Mi,1,0,0.421,0.286,-6.332,0.0364,0.884,2.86E-06,0.17,0.152,175.504
R.E.M,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,2018,69,4.09445,Si(b),0,1,0.831,0.485,-6.677,0.15,0.375,1.47E-05,0.118,0.622,80.022
Medyo Busy Lang,Droppout & Rhyne,0TuY4R69fcHZJ5RVCun3lr,2018,49,4.333716667,Sol(b),0,1,0.821,0.445,-10.788,0.084,0.431,0,0.102,0.586,116.988
Let Me Be the One,Khel Pangilinan,30DIeQNV9s1HEXyuCpGF4l,2018,49,3.5677,La,1,0,0.584,0.364,-11.827,0.0299,0.667,0,0.123,0.231,127.916
OTW,Because,0n4a5imdLBN24fIrBWoqrv,2018,48,3.832166667,La,1,0,0.801,0.555,-8.999,0.0697,0.638,0.00115,0.0891,0.326,94.981
Mundo,Unique Salonga,30mZI7Hw2MhoarTVYxfyZM,2018,48,5.0443,Sol(b),1,0,0.518,0.223,-11.847,0.0458,0.838,0.000709,0.697,0.244,129.171
Fools,Nathan & Mercury,7b5ESQnv2E9bBUn4aa1ZUb,2018,48,4.970283333,Mi,1,0,0.357,0.315,-10.806,0.0404,0.622,1.55E-05,0.573,0.196,130.153
Love Like This,Ben Rector,4AapPt7H6bGH4i7chTulpI,2018,67,3.570666667,Re,1,0,0.637,0.129,-11.89,0.0405,0.903,0,0.107,0.368,139.742
Knots,Moira Dela Torre & Nieman,0rZRTXEmmPmx6gt92tBqIc,2018,49,3.98325,Sol,1,0,0.657,0.491,-7.27,0.0526,0.576,0,0.124,0.592,139.944
Daunted,Ysabelle Cuevas,323nxrsc0C5JSsmlN2srN8,2018,48,3.692266667,Mi,1,0,0.537,0.388,-7.949,0.0278,0.454,0,0.118,0.255,168.218
Co-Pilot,Just Hush & JOLO & Rjay Ty,3KovZIDNYgQY8chiNZo2ZF,2018,48,4.166666667,Re,0,0,0.436,0.397,-11.062,0.332,0.56,6.69E-06,0.118,0.111,186.151
Spaces,Martti Franca,639kduoUmDR7ISY0QF6WlX,2018,47,4.697116667,Sol(b),1,0,0.621,0.153,-11.655,0.0334,0.812,6.88E-06,0.128,0.269,115.115
Irreplaceable,Zak Manley,7lPHtt1VkCRiYgDji7FCq2,2018,54,3.160566667,Si(b),1,0,0.528,0.238,-9.613,0.0847,0.62,0,0.12,0.736,152.702
Moon River - Acoustic,The Macarons Project,61VZakASLH5PweMQzF7R8r,2018,53,2.57605,Do,1,0,0.444,0.0546,-15.893,0.0318,0.887,0.000184,0.111,0.277,95.692
Too Little Too Late - 2018,JoJo,5xuNBZoM7z1Vv8IQ6uM0p6,2018,67,3.72555,Sol(b),0,0,0.394,0.821,-4.304,0.0404,0.00302,0.019,0.186,0.509,82.764
Skin,Dijon,0knGpCTbmG4ctl1wzYRZs4,2018,68,3.84375,Sol,1,0,0.674,0.616,-3.471,0.0272,0.512,2.10E-06,0.331,0.551,94.934
SouthBoys,Ex Battalion & O.C. Dawgs,2iB7AJhJmkWkkehY9ccB0j,2018,48,5.9796,Do,1,1,0.769,0.648,-6.286,0.0454,0.0365,0,0.109,0.657,94.962
Ilysb,Khel Pangilinan,30DIeQNV9s1HEXyuCpGF4l,2018,49,2.892583333,Re(b),1,0,0.675,0.255,-11.644,0.0459,0.701,8.66E-05,0.101,0.335,155.971
Sana Bumalik,SUD,0jKQrxK2zHqxyOAyIMrUQt,2018,47,5.899016667,Do,1,0,0.525,0.333,-9.517,0.0328,0.498,0.000109,0.302,0.247,135.873
In My Blood - Acoustic,Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,2018,63,3.548883333,Fa,1,0,0.57,0.519,-5.671,0.0309,0.733,0,0.139,0.24,139.701
Violet,Alisson Shore & Colt & Jmakata,4HPuFCMUiNcV4f3ew0flbZ,2018,48,4.463166667,Sol(b),1,1,0.727,0.609,-6.384,0.0497,0.121,0,0.499,0.643,95.015
Langit Lupa,Moira Dela Torre & Inigo Pascual,0rZRTXEmmPmx6gt92tBqIc,2018,48,4.005783333,Sol,1,0,0.539,0.317,-7.86,0.03,0.574,0,0.107,0.159,82.741
Sa Mga Bituin Na Lang Ibubulong,JM De Guzman,2uhjpR62cyl0U8HD38yFQ8,2018,47,3.995783333,Mi,1,0,0.689,0.277,-13.75,0.0316,0.75,0.000188,0.099,0.147,123.008
Terminal - Widescereen,Rupert Holmes,0TqIPD4IS1w4e30R38B3vj,2018,49,4.29155,Sol(b),0,0,0.494,0.453,-11.156,0.0274,0.313,3.02E-06,0.251,0.348,110.916
Take a Bow,Blended Colours,0hilVq0NlYegOGXan9zu6f,2018,54,3.732833333,Sol,1,0,0.455,0.208,-12.34,0.033,0.862,0,0.127,0.272,143.607
Weak - 2018,JoJo,5xuNBZoM7z1Vv8IQ6uM0p6,2018,53,5.305333333,Si(b),0,0,0.638,0.497,-6.257,0.0368,0.0341,0,0.136,0.505,126.006
Malay ko,Daniel Padilla,5yVM85m9yNcHO6o0vaaVxW,2018,47,3.951916667,Re,1,0,0.645,0.376,-10.746,0.0268,0.689,0.0331,0.0837,0.247,80.044
Trivia 承 : Love,BTS,3Nrfpe0tUJi4K4DXYWgMUX,2018,65,3.761633333,Fa,0,0,0.761,0.761,-5.721,0.0897,0.246,0,0.103,0.483,121.972
The Way You Look At Me,Ysabelle Cuevas,323nxrsc0C5JSsmlN2srN8,2018,49,3.193616667,Fa,1,0,0.565,0.362,-10.465,0.0362,0.638,0,0.114,0.247,133.915
'Di Lahat,Donnalyn,1dpv0XBdgUa5z4vzn7ahIz,2018,47,3.9149,Sol(b),1,0,0.686,0.731,-6.765,0.0428,0.281,0.0219,0.0964,0.433,94.008
Polaroid,Alisson Shore & Kiyo & No$ia,4HPuFCMUiNcV4f3ew0flbZ,2018,47,3.3,Re(b),1,0,0.679,0.62,-8.478,0.254,0.523,0.000372,0.0879,0.836,80.002
Anong Nangyari Sa Ating Dalawa,Moira Dela Torre,0rZRTXEmmPmx6gt92tBqIc,2018,47,4.913083333,Sol,1,0,0.307,0.213,-9.309,0.0451,0.944,1.04E-05,0.141,0.199,73.223
Addicted,Simple Plan,2p4FqHnazRucYQHyDCdBrJ,2018,64,3.867783333,Re(b),1,0,0.522,0.751,-5.46,0.0435,0.000491,2.22E-06,0.158,0.605,139.51
Youngblood - Acoustic,5 Seconds of Summer,5Rl15oVamLq7FbSb0NNBNy,2018,59,3.683266667,Mi,0,0,0.607,0.589,-6.068,0.0274,0.127,0,0.182,0.399,114.946
Follow My Lead,Ex Battalion & Sachzna Laparan & Chicser,2iB7AJhJmkWkkehY9ccB0j,2018,48,4.620133333,Sol,0,0,0.699,0.674,-5.627,0.0328,0.277,0,0.0427,0.488,100.056
Tahanan,Munimuni,4eKq7eArL96wSQjaaMg9Ic,2018,46,4.266666667,Fa,1,0,0.225,0.25,-11.716,0.0287,0.831,0.0311,0.141,0.0835,76.551
Remember Me,Joseph Vincent,40JlNF1w2OiSOyj1nC4y0I,2018,53,1.412266667,Re(b),1,0,0.698,0.0664,-15.747,0.0385,0.896,1.20E-06,0.109,0.457,77.723
Huwag Na Huwag Mong Sasabihin,SUD,0jKQrxK2zHqxyOAyIMrUQt,2018,46,4.572,Mi,1,0,0.593,0.346,-10.128,0.0363,0.404,0.000686,0.0966,0.17,74.013
Dulo,ALLMO$T,0WleeEe3UurwlNbDGhb5Yz,2018,48,3.800633333,Do,1,0,0.789,0.265,-12.67,0.0731,0.424,0,0.117,0.448,109.974
Build Me Up Buttercup,Lara Anderson,0ijXDXPqvo3fzBrGpVjpV4,2018,60,2.926,Do,1,0,0.607,0.167,-13.007,0.0902,0.885,0,0.165,0.469,122.627
Ikaw Lang,Kiyo,6gcteR920pLEynlHzjSRYd,2019,63,4.02765,Sol,1,0,0.705,0.499,-8.554,0.0714,0.317,1.64E-05,0.131,0.5,79.992
Come Inside Of My Heart,IV Of Spades,4k9wp4ipHdA1bu1T4x1ZTG,2019,63,4.1066,Si(b),1,0,0.676,0.565,-9.411,0.03,0.00321,0.000579,0.241,0.689,113.007
Masyado Pang Maaga,Ben&Ben,4DAcJXcjX0zlQAZAPAx4Zb,2019,61,5.1034,Sol,1,0,0.526,0.571,-7.091,0.0295,0.458,0,0.11,0.31,140.051
Fly You to the Moon,Justin Vasquez,1juIpte4oHJ5ngVLPTUPuJ,2019,62,2.873466667,Re(b),0,0,0.419,0.207,-12.746,0.127,0.94,3.32E-05,0.352,0.532,80.154
Binhi,Arthur Nery,7uDdl5V5AETSFY7K3muu22,2019,60,3.6129,Fa,1,0,0.545,0.309,-10.235,0.0313,0.961,0.000733,0.189,0.232,123.767
Paalam,Moira Dela Torre & Ben&Ben,0rZRTXEmmPmx6gt92tBqIc,2019,59,4.8518,Mi,1,0,0.292,0.308,-7.562,0.0305,0.671,2.22E-06,0.102,0.198,98.487
Baliw,SUD,0jKQrxK2zHqxyOAyIMrUQt,2019,59,3.649733333,La(b),1,0,0.65,0.601,-9.131,0.0265,0.135,0.000778,0.294,0.63,108.016
"Halik Sa Hangin - From ""The Killer Bride""",KZ Tandingan,1mcqfNCReSFxun2vIWvC28,2019,58,4.8,Si,0,0,0.505,0.552,-11.387,0.0973,0.623,5.24E-05,0.327,0.407,149.467
Catching Feelings,Inigo Pascual & Moophs,0XOSmu9Qn1agQULUVe0dAK,2019,59,2.655066667,Si,0,0,0.64,0.555,-6.964,0.107,0.355,0,0.0924,0.53,172.11
Fall,Ben&Ben,4DAcJXcjX0zlQAZAPAx4Zb,2019,57,4.077566667,Re(b),1,0,0.486,0.457,-7.376,0.0281,0.689,0,0.132,0.485,149.828
Can't Get Out,Jem Macatuno,6iWghHqk07KYuZWB21Ff4i,2019,58,4.08695,Si(b),0,0,0.615,0.379,-10.588,0.0514,0.363,0,0.109,0.431,137.658
'Di Na Babalik,This Band,5HIZU0JzM0AgfItVOm4E08,2019,57,5.671033333,Si(b),1,0,0.358,0.435,-7.265,0.0349,0.00819,0.000936,0.112,0.14,76.132
